"t_num","t_dir","r_num","r_dir","R_pt_ct","NR_pt_ct","kadmon_index_top","kadmon_index_bottom","kadmon_index"
35,"N",2,"E",1,0,-1,0.999525504125125,-1.00047472112809
35,"N",1,"E",4,0,-4,1.9962013261055,-2.0038059025859
35,"N",1,"W",1,0,-1,0.999525504125125,-1.00047472112809
34,"N",19,"W",0,0,0,0,NA
34,"N",18,"W",1,0,-1,0.999525504125125,-1.00047472112809
34,"N",17,"W",1,0,-1,0.999525504125125,-1.00047472112809
34,"N",16,"W",2,0,-2,1.41287116666253,-1.4155572335193
34,"N",15,"W",3,0,-3,1.7295840831163,-1.73452105005193
34,"N",14,"W",1,0,-1,0.999525504125125,-1.00047472112809
34,"N",13,"W",1,0,-1,0.999525504125125,-1.00047472112809
34,"N",12,"W",2,0,-2,1.41287116666253,-1.4155572335193
34,"N",11,"W",4,0,-4,1.9962013261055,-2.0038059025859
34,"N",10,"W",1,0,-1,0.999525504125125,-1.00047472112809
34,"N",9,"W",1,0,-1,0.999525504125125,-1.00047472112809
34,"N",16,"E",2,0,-2,1.41287116666253,-1.4155572335193
34,"N",8,"W",2,0,-2,1.41287116666253,-1.4155572335193
34,"N",15,"E",4,0,-4,1.9962013261055,-2.0038059025859
34,"N",14,"E",2,0,-2,1.41287116666253,-1.4155572335193
34,"N",7,"W",3,0,-3,1.7295840831163,-1.73452105005193
34,"N",9,"E",1,0,-1,0.999525504125125,-1.00047472112809
34,"N",10,"E",3,0,-3,1.7295840831163,-1.73452105005193
34,"N",11,"E",0,0,0,0,NA
34,"N",13,"E",5,4,-1,2.23075790594018,-0.448278137819056
34,"N",6,"W",4,0,-4,1.9962013261055,-2.0038059025859
34,"N",5,"W",2,0,-2,1.41287116666253,-1.4155572335193
34,"N",12,"E",2,0,-2,1.41287116666253,-1.4155572335193
34,"N",4,"W",4,0,-4,1.9962013261055,-2.0038059025859
34,"N",8,"E",2,0,-2,1.41287116666253,-1.4155572335193
34,"N",4,"E",5,0,-5,2.23075790594018,-2.24139068909528
34,"N",7,"E",2,0,-2,1.41287116666253,-1.4155572335193
34,"N",5,"E",4,0,-4,1.9962013261055,-2.0038059025859
34,"N",2,"E",2,0,-2,1.41287116666253,-1.4155572335193
34,"N",3,"E",0,0,0,0,NA
34,"N",6,"E",3,0,-3,1.7295840831163,-1.73452105005193
34,"N",1,"E",1,0,-1,0.999525504125125,-1.00047472112809
34,"N",2,"W",3,0,-3,1.7295840831163,-1.73452105005193
34,"N",1,"W",4,0,-4,1.9962013261055,-2.0038059025859
34,"N",19,"W",0,0,0,0,NA
33,"N",19,"W",1,0,-1,0.999525504125125,-1.00047472112809
33,"N",18,"W",2,2,0,1.41287116666253,0
33,"N",17,"W",3,11,8,1.7295840831163,4.62538946680516
33,"N",16,"W",1,0,-1,0.999525504125125,-1.00047472112809
33,"N",15,"W",0,0,0,0,NA
33,"N",14,"W",0,0,0,0,NA
33,"N",13,"W",1,0,-1,0.999525504125125,-1.00047472112809
33,"N",12,"W",1,0,-1,0.999525504125125,-1.00047472112809
33,"N",11,"W",1,0,-1,0.999525504125125,-1.00047472112809
33,"N",10,"W",2,0,-2,1.41287116666253,-1.4155572335193
33,"N",9,"W",2,0,-2,1.41287116666253,-1.4155572335193
33,"N",8,"W",2,0,-2,1.41287116666253,-1.4155572335193
33,"N",14,"E",3,0,-3,1.7295840831163,-1.73452105005193
33,"N",7,"W",2,0,-2,1.41287116666253,-1.4155572335193
33,"N",13,"E",1,0,-1,0.999525504125125,-1.00047472112809
33,"N",6,"W",1,0,-1,0.999525504125125,-1.00047472112809
33,"N",5,"W",2,0,-2,1.41287116666253,-1.4155572335193
33,"N",11,"E",2,0,-2,1.41287116666253,-1.4155572335193
33,"N",12,"E",3,0,-3,1.7295840831163,-1.73452105005193
33,"N",4,"W",3,0,-3,1.7295840831163,-1.73452105005193
33,"N",9,"E",1,0,-1,0.999525504125125,-1.00047472112809
33,"N",3,"E",2,0,-2,1.41287116666253,-1.4155572335193
33,"N",10,"E",1,0,-1,0.999525504125125,-1.00047472112809
33,"N",4,"E",2,0,-2,1.41287116666253,-1.4155572335193
33,"N",8,"E",4,0,-4,1.9962013261055,-2.0038059025859
33,"N",2,"E",2,0,-2,1.41287116666253,-1.4155572335193
33,"N",5,"E",2,0,-2,1.41287116666253,-1.4155572335193
33,"N",6,"E",1,0,-1,0.999525504125125,-1.00047472112809
33,"N",7,"E",3,0,-3,1.7295840831163,-1.73452105005193
33,"N",1,"E",4,0,-4,1.9962013261055,-2.0038059025859
33,"N",3,"W",0,0,0,0,NA
33,"N",2,"W",3,0,-3,1.7295840831163,-1.73452105005193
33,"N",1,"W",3,0,-3,1.7295840831163,-1.73452105005193
32,"N",19,"W",1,0,-1,0.999525504125125,-1.00047472112809
32,"N",18,"W",2,0,-2,1.41287116666253,-1.4155572335193
32,"N",17,"W",3,0,-3,1.7295840831163,-1.73452105005193
32,"N",16,"W",1,0,-1,0.999525504125125,-1.00047472112809
32,"N",15,"W",1,0,-1,0.999525504125125,-1.00047472112809
32,"N",14,"W",2,0,-2,1.41287116666253,-1.4155572335193
32,"N",13,"W",1,0,-1,0.999525504125125,-1.00047472112809
32,"N",12,"W",2,0,-2,1.41287116666253,-1.4155572335193
32,"N",11,"W",2,0,-2,1.41287116666253,-1.4155572335193
32,"N",10,"W",0,0,0,0,NA
32,"N",14,"E",1,0,-1,0.999525504125125,-1.00047472112809
32,"N",13,"E",4,0,-4,1.9962013261055,-2.0038059025859
32,"N",11,"E",4,0,-4,1.9962013261055,-2.0038059025859
32,"N",12,"E",0,0,0,0,NA
32,"N",10,"E",1,0,-1,0.999525504125125,-1.00047472112809
32,"N",4,"W",1,0,-1,0.999525504125125,-1.00047472112809
32,"N",2,"E",4,0,-4,1.9962013261055,-2.0038059025859
32,"N",3,"E",1,0,-1,0.999525504125125,-1.00047472112809
32,"N",4,"E",2,0,-2,1.41287116666253,-1.4155572335193
32,"N",1,"E",3,0,-3,1.7295840831163,-1.73452105005193
32,"N",8,"E",1,0,-1,0.999525504125125,-1.00047472112809
32,"N",7,"E",1,0,-1,0.999525504125125,-1.00047472112809
32,"N",9,"E",2,0,-2,1.41287116666253,-1.4155572335193
32,"N",6,"E",3,0,-3,1.7295840831163,-1.73452105005193
32,"N",3,"W",3,0,-3,1.7295840831163,-1.73452105005193
32,"N",5,"E",2,0,-2,1.41287116666253,-1.4155572335193
32,"N",2,"W",2,0,-2,1.41287116666253,-1.4155572335193
32,"N",1,"W",2,0,-2,1.41287116666253,-1.4155572335193
31,"N",15,"E",1,0,-1,0.999525504125125,-1.00047472112809
31,"N",14,"E",1,0,-1,0.999525504125125,-1.00047472112809
31,"N",13,"E",2,0,-2,1.41287116666253,-1.4155572335193
31,"N",12,"E",1,0,-1,0.999525504125125,-1.00047472112809
31,"N",4,"W",4,0,-4,1.9962013261055,-2.0038059025859
31,"N",2,"E",2,0,-2,1.41287116666253,-1.4155572335193
31,"N",11,"E",2,0,-2,1.41287116666253,-1.4155572335193
31,"N",3,"E",3,0,-3,1.7295840831163,-1.73452105005193
31,"N",3,"W",3,0,-3,1.7295840831163,-1.73452105005193
31,"N",4,"E",5,0,-5,2.23075790594018,-2.24139068909528
31,"N",10,"E",3,0,-3,1.7295840831163,-1.73452105005193
31,"N",8,"E",4,0,-4,1.9962013261055,-2.0038059025859
31,"N",1,"E",3,0,-3,1.7295840831163,-1.73452105005193
31,"N",9,"E",2,0,-2,1.41287116666253,-1.4155572335193
31,"N",2,"W",6,0,-6,2.44250781007493,-2.45649163341506
31,"N",7,"E",3,0,-3,1.7295840831163,-1.73452105005193
31,"N",6,"E",1,0,-1,0.999525504125125,-1.00047472112809
31,"N",5,"E",0,0,0,0,NA
31,"N",1,"W",1,0,-1,0.999525504125125,-1.00047472112809
30,"N",4,"W",4,0,-4,1.9962013261055,-2.0038059025859
30,"N",12,"E",2,0,-2,1.41287116666253,-1.4155572335193
30,"N",3,"W",1,0,-1,0.999525504125125,-1.00047472112809
30,"N",1,"E",1,0,-1,0.999525504125125,-1.00047472112809
30,"N",2,"E",4,0,-4,1.9962013261055,-2.0038059025859
30,"N",11,"E",2,0,-2,1.41287116666253,-1.4155572335193
30,"N",2,"W",1,0,-1,0.999525504125125,-1.00047472112809
30,"N",1,"W",1,0,-1,0.999525504125125,-1.00047472112809
