"t_num","t_dir","r_num","r_dir","R_pt_ct","NR_pt_ct","kadmon_index_top","kadmon_index_bottom","kadmon_index"
38,"N",7,"E",6,0,-6,2.44519866256641,-2.45378835341852
38,"N",6,"E",5,0,-5,2.23280411942157,-2.23933660660537
38,"N",6,"W",3,0,-3,1.73053434662654,-1.73356859738041
38,"N",4,"E",3,0,-3,1.73053434662654,-1.73356859738041
38,"N",5,"E",2,0,-2,1.41338822611233,-1.41503938058208
38,"N",3,"E",4,0,-4,1.99766491455695,-2.00233781494187
38,"N",2,"E",0,0,0,0,NA
38,"N",14,"E",1,0,-1,0.999708242152798,-1.00029184299469
38,"N",5,"W",6,0,-6,2.44519866256641,-2.45378835341852
38,"N",11,"E",6,0,-6,2.44519866256641,-2.45378835341852
38,"N",1,"E",3,0,-3,1.73053434662654,-1.73356859738041
38,"N",13,"E",5,0,-5,2.23280411942157,-2.23933660660537
38,"N",4,"W",6,0,-6,2.44519866256641,-2.45378835341852
38,"N",3,"W",2,0,-2,1.41338822611233,-1.41503938058208
38,"N",12,"E",4,0,-4,1.99766491455695,-2.00233781494187
38,"N",2,"W",7,0,-7,2.64034314095416,-2.65117055863821
38,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208
37,"N",20,"W",3,0,-3,1.73053434662654,-1.73356859738041
37,"N",19,"W",4,0,-4,1.99766491455695,-2.00233781494187
37,"N",18,"W",3,0,-3,1.73053434662654,-1.73356859738041
37,"N",17,"W",1,4,3,0.999708242152798,3.00087552898406
37,"N",16,"W",2,0,-2,1.41338822611233,-1.41503938058208
37,"N",15,"W",1,0,-1,0.999708242152798,-1.00029184299469
37,"N",14,"W",1,0,-1,0.999708242152798,-1.00029184299469
37,"N",13,"W",3,0,-3,1.73053434662654,-1.73356859738041
37,"N",12,"W",1,0,-1,0.999708242152798,-1.00029184299469
37,"N",11,"W",1,1,1.11022302462516e-16,0.999708242152798,1.11054703543743e-16
37,"N",10,"W",4,0,-4,1.99766491455695,-2.00233781494187
37,"N",8,"E",4,0,-4,1.99766491455695,-2.00233781494187
37,"N",9,"W",4,0,-4,1.99766491455695,-2.00233781494187
37,"N",9,"E",5,0,-5,2.23280411942157,-2.23933660660537
37,"N",10,"E",3,0,-3,1.73053434662654,-1.73356859738041
37,"N",7,"E",3,0,-3,1.73053434662654,-1.73356859738041
37,"N",16,"E",5,0,-5,2.23280411942157,-2.23933660660537
37,"N",8,"W",1,0,-1,0.999708242152798,-1.00029184299469
37,"N",7,"W",1,0,-1,0.999708242152798,-1.00029184299469
37,"N",6,"E",6,0,-6,2.44519866256641,-2.45378835341852
37,"N",4,"E",3,0,-3,1.73053434662654,-1.73356859738041
37,"N",5,"E",5,0,-5,2.23280411942157,-2.23933660660537
37,"N",15,"E",3,0,-3,1.73053434662654,-1.73356859738041
37,"N",6,"W",4,0,-4,1.99766491455695,-2.00233781494187
37,"N",14,"E",1,0,-1,0.999708242152798,-1.00029184299469
37,"N",5,"W",0,0,0,0,NA
37,"N",3,"E",7,0,-7,2.64034314095416,-2.65117055863821
37,"N",2,"E",2,0,-2,1.41338822611233,-1.41503938058208
37,"N",11,"E",2,0,-2,1.41338822611233,-1.41503938058208
37,"N",13,"E",3,0,-3,1.73053434662654,-1.73356859738041
37,"N",4,"W",2,0,-2,1.41338822611233,-1.41503938058208
37,"N",1,"E",1,0,-1,0.999708242152798,-1.00029184299469
37,"N",12,"E",3,0,-3,1.73053434662654,-1.73356859738041
37,"N",3,"W",3,0,-3,1.73053434662654,-1.73356859738041
37,"N",2,"W",4,0,-4,1.99766491455695,-2.00233781494187
37,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208
36,"N",20,"W",6,0,-6,2.44519866256641,-2.45378835341852
36,"N",19,"W",3,0,-3,1.73053434662654,-1.73356859738041
36,"N",18,"W",1,0,-1,0.999708242152798,-1.00029184299469
36,"N",17,"W",0,0,0,0,NA
36,"N",16,"W",3,50,47,1.73053434662654,27.1592413589598
36,"N",15,"W",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",14,"W",3,0,-3,1.73053434662654,-1.73356859738041
36,"N",13,"W",1,0,-1,0.999708242152798,-1.00029184299469
36,"N",12,"W",3,0,-3,1.73053434662654,-1.73356859738041
36,"N",11,"W",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",10,"W",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",9,"W",0,0,0,0,NA
36,"N",8,"W",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",16,"E",4,0,-4,1.99766491455695,-2.00233781494187
36,"N",9,"E",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",8,"E",2,0,-2,1.41338822611233,-1.41503938058208
36,"N",10,"E",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",7,"W",1,0,-1,0.999708242152798,-1.00029184299469
36,"N",7,"E",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",15,"E",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",6,"E",8,0,-8,2.82181864112619,-2.83505108492983
36,"N",5,"E",2,0,-2,1.41338822611233,-1.41503938058208
36,"N",4,"E",2,0,-2,1.41338822611233,-1.41503938058208
36,"N",6,"W",6,0,-6,2.44519866256641,-2.45378835341852
36,"N",3,"E",3,0,-3,1.73053434662654,-1.73356859738041
36,"N",14,"E",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",5,"W",4,0,-4,1.99766491455695,-2.00233781494187
36,"N",13,"E",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",1,"E",5,0,-5,2.23280411942157,-2.23933660660537
36,"N",2,"E",2,0,-2,1.41338822611233,-1.41503938058208
36,"N",4,"W",4,0,-4,1.99766491455695,-2.00233781494187
36,"N",12,"E",1,0,-1,0.999708242152798,-1.00029184299469
36,"N",11,"E",1,0,-1,0.999708242152798,-1.00029184299469
36,"N",3,"W",1,0,-1,0.999708242152798,-1.00029184299469
36,"N",2,"W",4,0,-4,1.99766491455695,-2.00233781494187
36,"N",1,"W",1,0,-1,0.999708242152798,-1.00029184299469
35,"N",19,"W",4,0,-4,1.99766491455695,-2.00233781494187
35,"N",18,"W",7,0,-7,2.64034314095416,-2.65117055863821
35,"N",17,"W",3,0,-3,1.73053434662654,-1.73356859738041
35,"N",16,"W",4,0,-4,1.99766491455695,-2.00233781494187
35,"N",15,"W",4,0,-4,1.99766491455695,-2.00233781494187
35,"N",14,"W",5,0,-5,2.23280411942157,-2.23933660660537
35,"N",13,"W",3,0,-3,1.73053434662654,-1.73356859738041
35,"N",12,"W",2,0,-2,1.41338822611233,-1.41503938058208
35,"N",11,"W",1,0,-1,0.999708242152798,-1.00029184299469
35,"N",10,"W",4,0,-4,1.99766491455695,-2.00233781494187
35,"N",9,"W",3,0,-3,1.73053434662654,-1.73356859738041
35,"N",8,"W",1,0,-1,0.999708242152798,-1.00029184299469
35,"N",16,"E",1,0,-1,0.999708242152798,-1.00029184299469
