"t_num","t_dir","r_num","r_dir","R_pt_ct","NR_pt_ct","kadmon_index_top","kadmon_index_bottom","kadmon_index","OBJECTID","Shape_Length","Shape_Area"
39,"N",13,"E",14,0,-14,3.73677134762079,-3.74654981469868,1426,55283.25203,-190317676.8
39,"N",11,"E",7,0,-7,2.64402439967938,-2.64747935036032,1422,56312.80588,-191649538.7
39,"N",4,"W",10,0,-10,3.15932859894666,-3.16522947417817,1409,55043.18389,-190400778.7
39,"N",12,"E",10,0,-10,3.15932859894666,-3.16522947417817,1424,54690.44499,-187502383.8
39,"N",3,"W",10,0,-10,3.15932859894666,-3.16522947417817,1407,54810.67301,-186360303.1
39,"N",8,"E",6,0,-6,2.44811939876388,-2.45086085385768,1416,53357.05752,-177199713.5
39,"N",7,"E",13,2,-11,3.6011794819818,-3.05455477990963,1414,53423.82634,-178343429.1
39,"N",6,"E",10,0,-10,3.15932859894666,-3.16522947417817,1412,53079.84125,-175975073.8
39,"N",2,"W",8,0,-8,2.8263171452472,-2.83053867944473,1405,54792.89604,-187338201.4
39,"N",5,"E",12,0,-12,3.46022461155574,-3.46798296270273,1410,53354.9012,-178676903.2
39,"N",4,"E",12,0,-12,3.46022461155574,-3.46798296270273,1408,53004.68439,-173887805
39,"N",3,"E",8,0,-8,2.8263171452472,-2.83053867944473,1406,52882.88387,-174836047.2
39,"N",1,"W",11,0,-11,3.31322232989396,-3.32003074491896,1403,55803.35314,-194038989.5
39,"N",2,"E",10,0,-10,3.15932859894666,-3.16522947417817,1404,52825.0611,-173890228.9
39,"N",1,"E",11,2,-9,3.31322232989396,-2.71638879129733,1402,57476.66371,-203546590
38,"N",19,"W",7,4,-3,2.64402439967938,-1.13463400729728,1397,55316.25484,-191632451.4
38,"N",18,"W",10,0,-10,3.15932859894666,-3.16522947417817,1395,55074.92552,-189740193
38,"N",17,"W",8,0,-8,2.8263171452472,-2.83053867944473,1393,55348.70297,-190372865.5
38,"N",16,"W",15,8,-7,3.86756430990813,-1.80992465518079,1391,56217.87117,-197649663.9
38,"N",15,"W",14,0,-14,3.73677134762079,-3.74654981469868,1389,57566.82204,-207197904.2
38,"N",20,"W",1,0,-1,0.99990678163578,-1.00009322705469,1399,36914.60702,-42394578.96
38,"N",14,"W",8,0,-8,2.8263171452472,-2.83053867944473,1387,56056.85477,-195887144.3
38,"N",13,"W",11,0,-11,3.31322232989396,-3.32003074491896,1385,56112.11544,-196716607.3
38,"N",12,"W",7,0,-7,2.64402439967938,-2.64747935036032,1383,55955.70628,-196776996.2
38,"N",11,"W",8,0,-8,2.8263171452472,-2.83053867944473,1381,55882.40912,-194504708.8
38,"N",10,"W",11,0,-11,3.31322232989396,-3.32003074491896,1379,55634.63858,-193107639.8
38,"N",9,"W",14,0,-14,3.73677134762079,-3.74654981469868,1377,55537.2983,-193798352.8
38,"N",8,"W",10,0,-10,3.15932859894666,-3.16522947417817,1375,55653.10142,-193152119.6
38,"N",9,"E",4,0,-4,1.99925414877138,-2.00074612947942,1376,55470.30934,-194123084.9
38,"N",17,"E",12,0,-12,3.46022461155574,-3.46798296270273,1392,54893.35833,-188454038.7
38,"N",16,"E",11,0,-11,3.31322232989396,-3.32003074491896,1390,55900.52577,-195216461.9
38,"N",7,"W",7,0,-7,2.64402439967938,-2.64747935036032,1373,55115.58327,-189661291.6
38,"N",19,"E",7,0,-7,2.64402439967938,-2.64747935036032,1396,53628.32647,-172234141.3
38,"N",18,"E",8,0,-8,2.8263171452472,-2.83053867944473,1394,55659.11479,-193547823.7
38,"N",10,"E",6,0,-6,2.44811939876388,-2.45086085385768,1378,55425.4976,-192187431.3
38,"N",8,"E",10,0,-10,3.15932859894666,-3.16522947417817,1374,54789.41343,-187140505.1
38,"N",15,"E",13,0,-13,3.6011794819818,-3.60992837625684,1388,55368.66702,-191969435.8
38,"N",7,"E",14,0,-14,3.73677134762079,-3.74654981469868,1372,54931.24718,-188506739.8
38,"N",6,"E",9,0,-9,2.99748216489424,-3.00251995004532,1370,54740.03651,-186827256.2
38,"N",6,"W",9,0,-9,2.99748216489424,-3.00251995004532,1371,55301.11828,-191452957.8
38,"N",4,"E",7,0,-7,2.64402439967938,-2.64747935036032,1366,55096.68856,-189181623.1
38,"N",5,"E",13,0,-13,3.6011794819818,-3.60992837625684,1368,55085.86691,-190596170.3
38,"N",3,"E",7,0,-7,2.64402439967938,-2.64747935036032,1364,55398.12073,-189937374.6
38,"N",2,"E",14,0,-14,3.73677134762079,-3.74654981469868,1362,55091.63701,-190580040.5
38,"N",14,"E",15,0,-15,3.86756430990813,-3.8784099753874,1386,55327.28892,-191132697.4
38,"N",5,"W",14,0,-14,3.73677134762079,-3.74654981469868,1369,55389.75047,-190900704
38,"N",11,"E",11,0,-11,3.31322232989396,-3.32003074491896,1380,56252.31593,-198207434.8
38,"N",1,"E",13,2,-11,3.6011794819818,-3.05455477990963,1360,59086.0026,-219760636.5
38,"N",13,"E",8,0,-8,2.8263171452472,-2.83053867944473,1384,55255.04547,-190556296.2
38,"N",4,"W",10,0,-10,3.15932859894666,-3.16522947417817,1367,55128.81662,-191338790.1
38,"N",3,"W",10,0,-10,3.15932859894666,-3.16522947417817,1365,55151.06519,-191008884.8
38,"N",12,"E",5,0,-5,2.23502557010665,-2.23711087106775,1382,54932.03935,-188601117.8
38,"N",2,"W",6,3,-3,2.44811939876388,-1.22543042692884,1363,54844.70084,-188077540.4
38,"N",1,"W",9,0,-9,2.99748216489424,-3.00251995004532,1361,55438.79197,-192016230.1
37,"N",20,"W",7,0,-7,2.64402439967938,-2.64747935036032,1357,54847.57499,-167659530.9
37,"N",19,"W",6,0,-6,2.44811939876388,-2.45086085385768,1355,55118.23387,-190233656.4
37,"N",18,"W",14,0,-14,3.73677134762079,-3.74654981469868,1353,54871.19431,-188281869.9
37,"N",17,"W",12,4,-8,3.46022461155574,-2.31198864180182,1351,54706.05664,-187011820.9
37,"N",16,"W",9,0,-9,2.99748216489424,-3.00251995004532,1349,54799.8745,-187792116.1
37,"N",15,"W",8,0,-8,2.8263171452472,-2.83053867944473,1347,56142.90752,-196382059.2
37,"N",14,"W",12,0,-12,3.46022461155574,-3.46798296270273,1345,54795.58884,-187323774
37,"N",13,"W",12,0,-12,3.46022461155574,-3.46798296270273,1343,54675.07782,-186178610.4
37,"N",12,"W",12,0,-12,3.46022461155574,-3.46798296270273,1341,54732.26559,-187318142.3
37,"N",11,"W",8,1,-7,2.8263171452472,-2.47672134451414,1339,54784.54765,-187311031.9
37,"N",10,"W",8,0,-8,2.8263171452472,-2.83053867944473,1337,54496.43644,-185410640.6
37,"N",8,"E",12,1,-11,3.46022461155574,-3.1789843824775,1332,54747.42517,-186958764
37,"N",9,"W",16,0,-16,3.9940298474189,-4.00597907658097,1335,54291.59849,-183975240.5
37,"N",9,"E",11,0,-11,3.31322232989396,-3.32003074491896,1334,55738.65821,-192276252
37,"N",10,"E",15,0,-15,3.86756430990813,-3.8784099753874,1336,55541.79844,-195645774.6
37,"N",7,"E",19,0,-19,4.35117219585728,-4.36663941226912,1330,55546.33065,-192835471.5
37,"N",16,"E",17,0,-17,4.11656680946556,-4.12965482812292,1348,55711.62849,-194233587.9
37,"N",8,"W",8,0,-8,2.8263171452472,-2.83053867944473,1333,54766.17428,-187016444.7
37,"N",7,"W",14,0,-14,3.73677134762079,-3.74654981469868,1331,55005.83647,-188356950.5
37,"N",6,"E",13,0,-13,3.6011794819818,-3.60992837625684,1328,55254.07249,-190668234.4
37,"N",4,"E",19,0,-19,4.35117219585728,-4.36663941226912,1324,54959.92762,-189161203.7
37,"N",5,"E",13,0,-13,3.6011794819818,-3.60992837625684,1326,55626.48232,-193214115.1
37,"N",15,"E",5,0,-5,2.23502557010665,-2.23711087106775,1346,55144.827,-189682556.4
37,"N",6,"W",11,0,-11,3.31322232989396,-3.32003074491896,1329,55331.68682,-191857895.1
37,"N",14,"E",14,0,-14,3.73677134762079,-3.74654981469868,1344,55224.0481,-190590572.3
37,"N",5,"W",12,0,-12,3.46022461155574,-3.46798296270273,1327,55298.47297,-191708449.8
37,"N",3,"E",9,0,-9,2.99748216489424,-3.00251995004532,1322,54872.2172,-188373108
37,"N",2,"E",10,0,-10,3.15932859894666,-3.16522947417817,1320,54765.59909,-188464364.4
37,"N",11,"E",9,0,-9,2.99748216489424,-3.00251995004532,1338,56927.82579,-202857523.2
37,"N",13,"E",7,0,-7,2.64402439967938,-2.64747935036032,1342,54911.64127,-188721576.1
37,"N",4,"W",14,0,-14,3.73677134762079,-3.74654981469868,1325,54893.95552,-187682268.3
37,"N",1,"E",12,2,-10,3.46022461155574,-2.88998580225228,1318,58820.79323,-213769553.1
37,"N",12,"E",10,0,-10,3.15932859894666,-3.16522947417817,1340,54936.00938,-187766144.9
37,"N",3,"W",9,0,-9,2.99748216489424,-3.00251995004532,1323,55268.8562,-191008849.5
37,"N",2,"W",6,0,-6,2.44811939876388,-2.45086085385768,1321,54946.08526,-188574787.6
37,"N",1,"W",11,0,-11,3.31322232989396,-3.32003074491896,1319,55253.1735,-189792078.4
36,"N",20,"W",8,13,5,2.8263171452472,1.76908667465296,1315,55119.0657,-184671102
36,"N",19,"W",10,14,4,3.15932859894666,1.26609178967127,1313,55305.74798,-190783524.7
36,"N",18,"W",7,0,-7,2.64402439967938,-2.64747935036032,1311,54975.89782,-189107747.9
36,"N",17,"W",10,0,-10,3.15932859894666,-3.16522947417817,1309,54577.9937,-185703031.6
36,"N",16,"W",12,73,61,3.46022461155574,17.6289133937389,1307,54682.68827,-187301604.2
36,"N",15,"W",10,0,-10,3.15932859894666,-3.16522947417817,1305,56060.07762,-196413095.1
36,"N",14,"W",4,0,-4,1.99925414877138,-2.00074612947942,1303,55153.77157,-190326206.2
36,"N",13,"W",7,0,-7,2.64402439967938,-2.64747935036032,1301,54690.06261,-187452606.3
36,"N",12,"W",12,0,-12,3.46022461155574,-3.46798296270273,1299,54744.3602,-186149571.8
36,"N",11,"W",7,0,-7,2.64402439967938,-2.64747935036032,1297,54936.1367,-188888406
36,"N",10,"W",7,0,-7,2.64402439967938,-2.64747935036032,1295,54635.27322,-187055443.4
36,"N",9,"W",5,0,-5,2.23502557010665,-2.23711087106775,1293,54133.48805,-181890713.7
36,"N",8,"W",11,0,-11,3.31322232989396,-3.32003074491896,1291,54509.38632,-185818370.7
36,"N",16,"E",7,0,-7,2.64402439967938,-2.64747935036032,1306,55645.32666,-193638155
36,"N",9,"E",7,2,-5,2.64402439967938,-1.8910566788288,1292,56768.79195,-202537082.8
36,"N",8,"E",5,0,-5,2.23502557010665,-2.23711087106775,1290,55026.98272,-188356740.3
36,"N",10,"E",8,0,-8,2.8263171452472,-2.83053867944473,1294,55539.91748,-188491017.5
36,"N",7,"W",10,0,-10,3.15932859894666,-3.16522947417817,1289,54985.63743,-189141727.6
36,"N",7,"E",11,0,-11,3.31322232989396,-3.32003074491896,1288,56014.19234,-196434826
36,"N",15,"E",6,0,-6,2.44811939876388,-2.45086085385768,1304,55071.80181,-189687506.5
36,"N",6,"E",13,0,-13,3.6011794819818,-3.60992837625684,1286,55947.16486,-195271651.8
36,"N",5,"E",7,0,-7,2.64402439967938,-2.64747935036032,1284,56189.4658,-197274346.5
36,"N",4,"E",6,0,-6,2.44811939876388,-2.45086085385768,1282,55859.82858,-195177093.6
36,"N",6,"W",10,1,-9,3.15932859894666,-2.84870652676035,1287,55266.39643,-190926008.3
36,"N",3,"E",15,0,-15,3.86756430990813,-3.8784099753874,1280,55795.49619,-195077274.8
36,"N",14,"E",13,0,-13,3.6011794819818,-3.60992837625684,1302,55191.86973,-190601894.5
36,"N",5,"W",10,0,-10,3.15932859894666,-3.16522947417817,1285,55115.82852,-190260444.9
36,"N",13,"E",12,0,-12,3.46022461155574,-3.46798296270273,1300,55029.63342,-189088011.7
36,"N",1,"E",11,0,-11,3.31322232989396,-3.32003074491896,1276,59194.94286,-217721643.9
36,"N",2,"E",10,0,-10,3.15932859894666,-3.16522947417817,1278,55970.99835,-194620971
36,"N",4,"W",15,0,-15,3.86756430990813,-3.8784099753874,1283,54891.45429,-188536802.7
36,"N",12,"E",14,0,-14,3.73677134762079,-3.74654981469868,1298,54892.2223,-190140969.8
36,"N",11,"E",6,0,-6,2.44811939876388,-2.45086085385768,1296,56483.46604,-199394429
36,"N",3,"W",16,1,-15,3.9940298474189,-3.75560538429466,1281,54958.95768,-189289737.6
36,"N",2,"W",11,0,-11,3.31322232989396,-3.32003074491896,1279,54942.23071,-188607827
36,"N",1,"W",11,0,-11,3.31322232989396,-3.32003074491896,1277,55317.29707,-192205810.3
35,"N",19,"W",10,1,-9,3.15932859894666,-2.84870652676035,1272,50443.9136,-120561750.6
35,"N",18,"W",9,0,-9,2.99748216489424,-3.00251995004532,1270,54858.70716,-189551945.5
35,"N",17,"W",12,0,-12,3.46022461155574,-3.46798296270273,1268,54655.63443,-185501986.7
35,"N",16,"W",13,0,-13,3.6011794819818,-3.60992837625684,1266,54580.0385,-185232281.3
35,"N",15,"W",8,0,-8,2.8263171452472,-2.83053867944473,1264,55874.09134,-195328920.9
35,"N",14,"W",12,0,-12,3.46022461155574,-3.46798296270273,1262,54929.76906,-188627396.5
35,"N",13,"W",8,0,-8,2.8263171452472,-2.83053867944473,1260,54753.59455,-187594705.3
35,"N",12,"W",10,0,-10,3.15932859894666,-3.16522947417817,1258,55037.36092,-189524599.7
35,"N",11,"W",10,24,14,3.15932859894666,4.43132126384944,1256,54851.36464,-188283905.4
35,"N",10,"W",17,0,-17,4.11656680946556,-4.12965482812292,1254,54802.61089,-187396863.3
35,"N",9,"W",7,0,-7,2.64402439967938,-2.64747935036032,1252,54571.23048,-187132776.8
35,"N",8,"W",4,0,-4,1.99925414877138,-2.00074612947942,1250,54954.67627,-187818691
35,"N",16,"E",7,0,-7,2.64402439967938,-2.64747935036032,1265,55316.55006,-190069986.3
35,"N",7,"W",7,0,-7,2.64402439967938,-2.64747935036032,1248,55300.79863,-190550787.7
35,"N",15,"E",6,0,-6,2.44811939876388,-2.45086085385768,1263,54731.31576,-188315524.3
35,"N",6,"W",10,4,-6,3.15932859894666,-1.8991376845069,1246,55431.82383,-192444024.4
35,"N",14,"E",17,0,-17,4.11656680946556,-4.12965482812292,1261,54904.51456,-188246988.3
35,"N",9,"E",10,0,-10,3.15932859894666,-3.16522947417817,1251,55662.10127,-192939472.8
35,"N",10,"E",11,0,-11,3.31322232989396,-3.32003074491896,1253,55389.48289,-191243892.4
35,"N",5,"W",16,0,-16,3.9940298474189,-4.00597907658097,1244,55267.86172,-190428083.3
35,"N",13,"E",12,0,-12,3.46022461155574,-3.46798296270273,1259,54734.52275,-187088537
35,"N",8,"E",11,0,-11,3.31322232989396,-3.32003074491896,1249,55244.60831,-190638412.8
35,"N",7,"E",12,0,-12,3.46022461155574,-3.46798296270273,1247,55760.32967,-194087678.3
35,"N",11,"E",14,0,-14,3.73677134762079,-3.74654981469868,1255,55948.41097,-193371602.1
35,"N",4,"W",12,0,-12,3.46022461155574,-3.46798296270273,1242,55137.52933,-190194138.8
35,"N",6,"E",11,0,-11,3.31322232989396,-3.32003074491896,1245,55636.95142,-193185666.6
35,"N",5,"E",13,0,-13,3.6011794819818,-3.60992837625684,1243,55371.86704,-191190626
35,"N",12,"E",12,2,-10,3.46022461155574,-2.88998580225228,1257,54895.66082,-187653954.4
35,"N",3,"E",7,0,-7,2.64402439967938,-2.64747935036032,1239,55101.07815,-189133746.1
35,"N",4,"E",8,0,-8,2.8263171452472,-2.83053867944473,1241,55413.29592,-191956723.7
35,"N",3,"W",18,0,-18,4.23551618051876,-4.24977717775957,1240,55410.84912,-191212581.1
35,"N",2,"W",5,0,-5,2.23502557010665,-2.23711087106775,1238,55456.40625,-191530418.8
35,"N",2,"E",10,0,-10,3.15932859894666,-3.16522947417817,1237,55083.36177,-190055621
35,"N",1,"E",9,0,-9,2.99748216489424,-3.00251995004532,1235,58781.59587,-212412745.2
35,"N",1,"W",13,0,-13,3.6011794819818,-3.60992837625684,1236,55510.20862,-194211452.2
34,"N",19,"W",1,0,-1,0.99990678163578,-1.00009322705469,1228,36485.52365,31234999.65
34,"N",18,"W",7,0,-7,2.64402439967938,-2.64747935036032,1226,54857.57526,-187631641
34,"N",17,"W",9,0,-9,2.99748216489424,-3.00251995004532,1224,54601.78196,-187147457
34,"N",16,"W",13,0,-13,3.6011794819818,-3.60992837625684,1222,54912.88449,-189373575.2
34,"N",15,"W",15,0,-15,3.86756430990813,-3.8784099753874,1220,56159.69138,-196768820.9
34,"N",14,"W",8,0,-8,2.8263171452472,-2.83053867944473,1218,54831.97264,-187634243.4
34,"N",13,"W",11,0,-11,3.31322232989396,-3.32003074491896,1216,54757.68726,-187603962.4
34,"N",12,"W",9,0,-9,2.99748216489424,-3.00251995004532,1214,54957.17619,-188812814.3
34,"N",11,"W",10,0,-10,3.15932859894666,-3.16522947417817,1212,54856.49839,-187264663.8
34,"N",10,"W",12,0,-12,3.46022461155574,-3.46798296270273,1210,54762.09289,-187400410.6
34,"N",9,"W",11,0,-11,3.31322232989396,-3.32003074491896,1208,54472.12804,-185659744.5
34,"N",16,"E",9,0,-9,2.99748216489424,-3.00251995004532,1221,55416.19167,-192384167.8
34,"N",8,"W",10,0,-10,3.15932859894666,-3.16522947417817,1206,54558.78717,-185364479.3
34,"N",15,"E",17,0,-17,4.11656680946556,-4.12965482812292,1219,54760.23535,-187387814.2
34,"N",14,"E",11,0,-11,3.31322232989396,-3.32003074491896,1217,54985.15112,-189034735.1
34,"N",7,"W",12,0,-12,3.46022461155574,-3.46798296270273,1204,55004.12255,-190394177.1
34,"N",9,"E",11,0,-11,3.31322232989396,-3.32003074491896,1207,55701.1184,-192320749
34,"N",10,"E",13,0,-13,3.6011794819818,-3.60992837625684,1209,56219.37131,-197072297.9
34,"N",11,"E",11,0,-11,3.31322232989396,-3.32003074491896,1211,56167.02289,-197963228.9
34,"N",13,"E",9,4,-5,2.99748216489424,-1.66806663891407,1215,55001.51927,-188046699.8
34,"N",6,"W",13,0,-13,3.6011794819818,-3.60992837625684,1202,55185.9728,-191174563.3
34,"N",5,"W",7,0,-7,2.64402439967938,-2.64747935036032,1200,55123.09631,-188780708.2
34,"N",12,"E",16,0,-16,3.9940298474189,-4.00597907658097,1213,54886.31038,-188030031.4
34,"N",4,"W",8,0,-8,2.8263171452472,-2.83053867944473,1198,54714.87179,-187754850.5
34,"N",8,"E",8,0,-8,2.8263171452472,-2.83053867944473,1205,55004.48218,-188732562.3
34,"N",4,"E",10,0,-10,3.15932859894666,-3.16522947417817,1197,54790.98287,-189031248
34,"N",7,"E",11,0,-11,3.31322232989396,-3.32003074491896,1203,55002.37208,-189694760.9
34,"N",5,"E",17,0,-17,4.11656680946556,-4.12965482812292,1199,54739.95401,-187053657.8
34,"N",2,"E",11,0,-11,3.31322232989396,-3.32003074491896,1193,54861.64384,-187518598.3
34,"N",3,"E",3,0,-3,1.73156638557435,-1.73253536508502,1195,54914.51825,-186663524.2
34,"N",6,"E",11,0,-11,3.31322232989396,-3.32003074491896,1201,54852.78623,-187649176.5
34,"N",1,"E",13,0,-13,3.6011794819818,-3.60992837625684,1191,58636.60948,-213836298.4
34,"N",2,"W",15,0,-15,3.86756430990813,-3.8784099753874,1194,54877.34735,-188081513.7
34,"N",1,"W",10,0,-10,3.15932859894666,-3.16522947417817,1192,55003.55991,-189175998.5
34,"N",19,"W",0,0,0,0,NA,1228,36485.52365,31234999.65
33,"N",19,"W",7,10,3,2.64402439967938,1.13463400729728,1183,49830.77995,-103785026
33,"N",18,"W",14,4,-10,3.73677134762079,-2.67610701049905,1181,54704.81549,-186818954.6
33,"N",17,"W",7,226,219,2.64402439967938,82.8282825327013,1179,54353.89827,-183965322.5
33,"N",16,"W",8,0,-8,2.8263171452472,-2.83053867944473,1177,54440.88055,-185464234.9
33,"N",15,"W",14,0,-14,3.73677134762079,-3.74654981469868,1175,55836.24292,-194283716.5
33,"N",14,"W",16,0,-16,3.9940298474189,-4.00597907658097,1173,54605.45493,-186703605.1
33,"N",13,"W",3,0,-3,1.73156638557435,-1.73253536508502,1171,54424.77597,-185244638
33,"N",12,"W",5,0,-5,2.23502557010665,-2.23711087106775,1169,54501.77455,-185978978.6
33,"N",11,"W",9,1,-8,2.99748216489424,-2.66890662226251,1167,54646.35093,-187176226.9
33,"N",10,"W",6,6,0,2.44811939876388,0,1165,54853.78005,-188298870.3
33,"N",9,"W",7,0,-7,2.64402439967938,-2.64747935036032,1163,54641.3258,-187842608.1
33,"N",8,"W",10,0,-10,3.15932859894666,-3.16522947417817,1161,54398.42263,-185247433.3
33,"N",14,"E",9,0,-9,2.99748216489424,-3.00251995004532,1172,55232.88549,-190008899.5
33,"N",7,"W",9,0,-9,2.99748216489424,-3.00251995004532,1159,54795.41065,-186485029.2
33,"N",13,"E",15,0,-15,3.86756430990813,-3.8784099753874,1170,55127.20545,-189558983.3
33,"N",6,"W",13,0,-13,3.6011794819818,-3.60992837625684,1157,55195.60048,-189692009.4
33,"N",5,"W",17,0,-17,4.11656680946556,-4.12965482812292,1155,55161.12672,-190726482.4
33,"N",11,"E",9,0,-9,2.99748216489424,-3.00251995004532,1166,56216.2397,-195524400.6
33,"N",12,"E",13,0,-13,3.6011794819818,-3.60992837625684,1168,55160.34602,-189847204.7
33,"N",4,"W",14,0,-14,3.73677134762079,-3.74654981469868,1153,54824.82171,-187915836.7
33,"N",9,"E",10,0,-10,3.15932859894666,-3.16522947417817,1162,55261.97529,-190706090.9
33,"N",3,"E",7,0,-7,2.64402439967938,-2.64747935036032,1150,54961.41308,-188854559.3
33,"N",10,"E",7,9,2,2.64402439967938,0.756422671531519,1164,55178.01163,-192279403
33,"N",4,"E",10,0,-10,3.15932859894666,-3.16522947417817,1152,55377.15715,-192025206.3
33,"N",8,"E",17,0,-17,4.11656680946556,-4.12965482812292,1160,55116.18775,-190306000
33,"N",2,"E",11,0,-11,3.31322232989396,-3.32003074491896,1148,54906.6852,-187496948.6
33,"N",5,"E",9,0,-9,2.99748216489424,-3.00251995004532,1154,54953.47323,-188973217.9
33,"N",6,"E",12,0,-12,3.46022461155574,-3.46798296270273,1156,55137.28312,-189484048.9
33,"N",7,"E",12,0,-12,3.46022461155574,-3.46798296270273,1158,55050.26326,-189164100.6
33,"N",1,"E",11,0,-11,3.31322232989396,-3.32003074491896,1146,58733.98924,-215848277.8
33,"N",3,"W",9,0,-9,2.99748216489424,-3.00251995004532,1151,54836.43805,-188210434.2
33,"N",2,"W",10,0,-10,3.15932859894666,-3.16522947417817,1149,54830.74628,-187530634.2
33,"N",1,"W",10,0,-10,3.15932859894666,-3.16522947417817,1147,54934.22742,-188603432.3
32,"N",19,"W",7,3,-4,2.64402439967938,-1.51284534306304,1137,54321.10989,-184380285.2
32,"N",18,"W",13,0,-13,3.6011794819818,-3.60992837625684,1135,54235.98692,-183405558.3
32,"N",17,"W",4,0,-4,1.99925414877138,-2.00074612947942,1133,54568.39475,-186662591.5
32,"N",16,"W",12,0,-12,3.46022461155574,-3.46798296270273,1131,54678.83892,-186378955
32,"N",15,"W",11,0,-11,3.31322232989396,-3.32003074491896,1129,55743.9549,-194894991.6
32,"N",14,"W",7,0,-7,2.64402439967938,-2.64747935036032,1127,54548.6345,-185427383.3
32,"N",13,"W",10,0,-10,3.15932859894666,-3.16522947417817,1125,54484.80751,-184657631.6
32,"N",12,"W",10,0,-10,3.15932859894666,-3.16522947417817,1123,54364.11458,-184836887.8
32,"N",11,"W",10,0,-10,3.15932859894666,-3.16522947417817,1121,54371.77736,-184365407
32,"N",10,"W",9,1,-8,2.99748216489424,-2.66890662226251,1119,54535.33314,-185440139.5
32,"N",14,"E",11,0,-11,3.31322232989396,-3.32003074491896,1126,54930.48673,-188803541.5
32,"N",13,"E",9,0,-9,2.99748216489424,-3.00251995004532,1124,55041.8168,-189912392.6
32,"N",11,"E",10,0,-10,3.15932859894666,-3.16522947417817,1120,56260.50713,-197344837.4
32,"N",12,"E",11,0,-11,3.31322232989396,-3.32003074491896,1122,55031.56203,-189654542.8
32,"N",10,"E",8,0,-8,2.8263171452472,-2.83053867944473,1118,55489.57581,-194873005.8
32,"N",4,"W",9,0,-9,2.99748216489424,-3.00251995004532,1107,54710.95165,-186513009.7
32,"N",2,"E",16,0,-16,3.9940298474189,-4.00597907658097,1102,55175.31875,-189083865
32,"N",3,"E",12,0,-12,3.46022461155574,-3.46798296270273,1104,54846.67419,-186877492.7
32,"N",4,"E",8,0,-8,2.8263171452472,-2.83053867944473,1106,55544.44031,-192812508.8
32,"N",1,"E",16,0,-16,3.9940298474189,-4.00597907658097,1100,58876.6052,-213698900.3
32,"N",8,"E",8,0,-8,2.8263171452472,-2.83053867944473,1114,55121.10671,-189659243.6
32,"N",7,"E",6,0,-6,2.44811939876388,-2.45086085385768,1112,55095.97166,-190059532.2
32,"N",9,"E",7,0,-7,2.64402439967938,-2.64747935036032,1116,54830.88987,-187353178.3
32,"N",6,"E",9,0,-9,2.99748216489424,-3.00251995004532,1110,55350.87274,-191869224.3
32,"N",3,"W",9,0,-9,2.99748216489424,-3.00251995004532,1105,54604.57936,-186485948.4
32,"N",5,"E",13,0,-13,3.6011794819818,-3.60992837625684,1108,55049.02466,-189425535.8
32,"N",2,"W",12,0,-12,3.46022461155574,-3.46798296270273,1103,54570.98385,-186035295.8
32,"N",1,"W",16,0,-16,3.9940298474189,-4.00597907658097,1101,54852.83729,-188229115.2
31,"N",15,"E",6,0,-6,2.44811939876388,-2.45086085385768,1082,55091.67825,-190564006
31,"N",14,"E",5,0,-5,2.23502557010665,-2.23711087106775,1080,55133.95056,-189714081.3
31,"N",13,"E",8,0,-8,2.8263171452472,-2.83053867944473,1078,54929.74343,-188553596.1
31,"N",12,"E",9,0,-9,2.99748216489424,-3.00251995004532,1076,54736.26612,-187142655.5
31,"N",4,"W",10,0,-10,3.15932859894666,-3.16522947417817,1061,54662.11862,-186726363.9
31,"N",2,"E",13,0,-13,3.6011794819818,-3.60992837625684,1056,54775.05128,-190234175.6
31,"N",11,"E",10,0,-10,3.15932859894666,-3.16522947417817,1074,55434.02702,-192442871.5
31,"N",3,"E",9,0,-9,2.99748216489424,-3.00251995004532,1058,55111.64627,-189325601.8
31,"N",3,"W",9,0,-9,2.99748216489424,-3.00251995004532,1059,54675.27253,-187257839.4
31,"N",4,"E",11,0,-11,3.31322232989396,-3.32003074491896,1060,55288.25972,-191666253.9
31,"N",10,"E",9,0,-9,2.99748216489424,-3.00251995004532,1072,54820.09493,-186342195.8
31,"N",8,"E",9,0,-9,2.99748216489424,-3.00251995004532,1068,54926.55836,-188484822.5
31,"N",1,"E",11,0,-11,3.31322232989396,-3.32003074491896,1054,58830.78938,-214663233.5
31,"N",9,"E",8,0,-8,2.8263171452472,-2.83053867944473,1070,54398.78583,-184069782.3
31,"N",2,"W",12,0,-12,3.46022461155574,-3.46798296270273,1057,54621.81312,-186410517
31,"N",7,"E",6,0,-6,2.44811939876388,-2.45086085385768,1066,54947.74207,-188554852.3
31,"N",6,"E",12,0,-12,3.46022461155574,-3.46798296270273,1064,55014.49001,-188946851.1
31,"N",5,"E",9,0,-9,2.99748216489424,-3.00251995004532,1062,54901.62749,-188217698.8
31,"N",1,"W",8,0,-8,2.8263171452472,-2.83053867944473,1055,54681.83844,-186084412.8
30,"N",4,"W",13,0,-13,3.6011794819818,-3.60992837625684,1013,55101.38221,-190282407.6
30,"N",12,"E",10,0,-10,3.15932859894666,-3.16522947417817,1028,54877.76037,-187486916.6
30,"N",3,"W",15,0,-15,3.86756430990813,-3.8784099753874,1011,54646.55932,-186774765.2
30,"N",1,"E",13,0,-13,3.6011794819818,-3.60992837625684,1006,54134.43568,-182819142.7
