"column_name","csv_name","datatype"
"typeStatus","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"typeStatus","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"typeStatus","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"typeStatus","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"typeStatus","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"typeStatus","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"typeStatus","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"typeStatus","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"typeStatus","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"typeStatus","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"typeStatus","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"typeStatus","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"typeStatus","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"typeStatus","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"typeStatus","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"verbatimCoordinates","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"verbatimCoordinates","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"verbatimCoordinates","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"verbatimCoordinates","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"verbatimCoordinates","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"verbatimCoordinates","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"verbatimCoordinates","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"verbatimCoordinates","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"verbatimCoordinates","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"verbatimCoordinates","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"verbatimCoordinates","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"verbatimCoordinates","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"verbatimCoordinates","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"verbatimCoordinates","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"verbatimCoordinates","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"verbatimCoordinates","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"verbatimCoordinates","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"verbatimCoordinates","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"verbatimCoordinates","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"verbatimCoordinates","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"verbatimCoordinates","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"verbatimCoordinates","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"verbatimCoordinates","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"verbatimCoordinateSystem","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_21_212202_Consortium_MN_post1990",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_21_212202_Consortium_MN_year_na",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_22_230410_Bell_MN_post2000",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_22_230410_Bell_MN_pre1946",NA
"verbatimCoordinateSystem","DarwinCore_2026_06_22_230410_Bell_MN_year_na",NA
"verbatimCoordinateSystem","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","logical"
"verbatimCoordinateSystem","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","logical"
"verbatimCoordinateSystem","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","logical"
"verbatimCoordinateSystem","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","logical"
"verbatimCoordinateSystem","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"verbatimCoordinateSystem","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN",NA
"verbatimCoordinateSystem","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN",NA
"verbatimCoordinateSystem","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP",NA
"verbatimDepth","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"verbatimDepth","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"verbatimDepth","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"verbatimDepth","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"verbatimDepth","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"verbatimDepth","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"verbatimDepth","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"verbatimDepth","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","logical"
"verbatimDepth","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"verbatimDepth","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","logical"
"verbatimDepth","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"verbatimDepth","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"verbatimDepth","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"verbatimDepth","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"verbatimDepth","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"verbatimDepth","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","logical"
"verbatimDepth","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","logical"
"verbatimDepth","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","logical"
"verbatimDepth","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","logical"
"verbatimDepth","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"verbatimDepth","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"verbatimDepth","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"verbatimDepth","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"verbatimElevation","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"verbatimElevation","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"verbatimElevation","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"verbatimElevation","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"verbatimElevation","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"verbatimElevation","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"verbatimElevation","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"verbatimElevation","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"verbatimElevation","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"verbatimElevation","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"verbatimElevation","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"verbatimElevation","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"verbatimElevation","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"verbatimElevation","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"verbatimElevation","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"verbatimElevation","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"verbatimElevation","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"verbatimElevation","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"verbatimElevation","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"verbatimElevation","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"verbatimElevation","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"verbatimElevation","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"verbatimElevation","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"verbatimEventDate","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"verbatimEventDate","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"verbatimEventDate","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"verbatimEventDate","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"verbatimEventDate","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"verbatimEventDate","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"verbatimEventDate","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"verbatimEventDate","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"verbatimEventDate","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"verbatimEventDate","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"verbatimEventDate","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"verbatimEventDate","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"verbatimEventDate","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"verbatimEventDate","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"verbatimEventDate","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"verbatimEventDate","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"verbatimEventDate","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"verbatimEventDate","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"verbatimEventDate","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"verbatimEventDate","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"verbatimEventDate","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"verbatimEventDate","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"verbatimEventDate","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"verbatimTaxonRank","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"verbatimTaxonRank","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"verbatimTaxonRank","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"verbatimTaxonRank","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"verbatimTaxonRank","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"verbatimTaxonRank","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"verbatimTaxonRank","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"verbatimTaxonRank","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"verbatimTaxonRank","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"verbatimTaxonRank","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"verbatimTaxonRank","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"verbatimTaxonRank","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"verbatimTaxonRank","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"verbatimTaxonRank","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"verbatimTaxonRank","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"verbatimTaxonRank","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB",NA
"verbatimTaxonRank","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958",NA
"verbatimTaxonRank","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976",NA
"verbatimTaxonRank","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976",NA
"verbatimTaxonRank","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB",NA
"verbatimTaxonRank","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"verbatimTaxonRank","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"verbatimTaxonRank","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"vitality","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","logical"
"vitality","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","logical"
"vitality","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","logical"
"vitality","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","logical"
"vitality","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","logical"
"vitality","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","logical"
"vitality","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","logical"
"vitality","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","logical"
"vitality","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","logical"
"vitality","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","logical"
"vitality","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","logical"
"vitality","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","logical"
"vitality","DarwinCore_2026_06_22_230410_Bell_MN_post2000","logical"
"vitality","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","logical"
"vitality","DarwinCore_2026_06_22_230410_Bell_MN_year_na","logical"
"vitality","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB",NA
"vitality","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958",NA
"vitality","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976",NA
"vitality","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976",NA
"vitality","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB",NA
"vitality","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","logical"
"vitality","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","logical"
"vitality","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"waterBody","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","logical"
"waterBody","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","logical"
"waterBody","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","logical"
"waterBody","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","logical"
"waterBody","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","logical"
"waterBody","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","logical"
"waterBody","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","logical"
"waterBody","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","logical"
"waterBody","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","logical"
"waterBody","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","logical"
"waterBody","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","logical"
"waterBody","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","logical"
"waterBody","DarwinCore_2026_06_22_230410_Bell_MN_post2000","logical"
"waterBody","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","logical"
"waterBody","DarwinCore_2026_06_22_230410_Bell_MN_year_na","logical"
"waterBody","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","logical"
"waterBody","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","logical"
"waterBody","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","logical"
"waterBody","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","logical"
"waterBody","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"waterBody","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","logical"
"waterBody","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"waterBody","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"year","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","integer"
"year","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","integer"
"year","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","integer"
"year","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","logical"
"year","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","integer"
"year","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","integer"
"year","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","integer"
"year","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","integer"
"year","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","integer"
"year","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","logical"
"year","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","integer"
"year","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","integer"
"year","DarwinCore_2026_06_22_230410_Bell_MN_post2000","integer"
"year","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","integer"
"year","DarwinCore_2026_06_22_230410_Bell_MN_year_na","logical"
"year","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","integer"
"year","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","integer"
"year","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","integer"
